"action","score","file","title","category","bodyLines","bodyChars","steps","avgStepBodyChars","sources","generatedBatch","issues"
"улучшить","60","src/content/errors/virtualization-virtualbox-nat-129.mdx","VirtualBox: ошибка сети NAT — как исправить","Виртуализация","8","1241","7","275","4","no","body has only 8 non-empty lines; body has only 1241 characters"
"улучшить","60","src/content/errors/virtualization-virtualbox-shared-folder-131.mdx","VirtualBox: не монтируется shared folder — как исправить","Виртуализация","8","1254","7","275","4","no","body has only 8 non-empty lines; body has only 1254 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-config-error.mdx","VMware Workstation: ошибка конфигурации","Виртуализация","8","1245","6","282","4","no","body has only 8 non-empty lines; body has only 1245 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-crashes-after-update.mdx","VMware Workstation: вылетает после обновления","Виртуализация","8","1251","6","280","4","no","body has only 8 non-empty lines; body has only 1251 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-high-cpu.mdx","VMware Workstation: нагружает процессор","Виртуализация","8","1245","6","285","4","no","body has only 8 non-empty lines; body has only 1245 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-nat-123.mdx","VMware Workstation: ошибка сети NAT — как исправить","Виртуализация","8","1257","7","275","4","no","body has only 8 non-empty lines; body has only 1257 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-network-timeout.mdx","VMware Workstation: ошибка подключения или тайм-аут","Виртуализация","8","1257","6","268","4","no","body has only 8 non-empty lines; body has only 1257 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-permission-denied.mdx","VMware Workstation: отказано в доступе","Виртуализация","8","1244","6","279","4","no","body has only 8 non-empty lines; body has only 1244 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-shared-folder-125.mdx","VMware Workstation: не монтируется shared folder — как исправить","Виртуализация","8","1270","7","275","4","no","body has only 8 non-empty lines; body has only 1270 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-sync-failed.mdx","VMware Workstation: не синхронизируется","Виртуализация","8","1245","6","272","4","no","body has only 8 non-empty lines; body has only 1245 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-update-failed.mdx","VMware Workstation: ошибка обновления","Виртуализация","8","1243","6","275","4","no","body has only 8 non-empty lines; body has only 1243 characters"
"улучшить","60","src/content/errors/virtualization-vmware-workstation-wont-start.mdx","VMware Workstation: не запускается","Виртуализация","8","1240","6","271","4","no","body has only 8 non-empty lines; body has only 1240 characters"
"улучшить","60","src/content/errors/vmware-workstation-ne-rabotaet-obschiy-bufer.mdx","VMware Workstation: не работает общий буфер — как исправить","Виртуализация","8","1265","6","265","4","no","body has only 8 non-empty lines; body has only 1265 characters"
"улучшить","60","src/content/errors/vmware-workstation-ne-zapuskaet-virtualnuyu-mashinu.mdx","VMware Workstation: не запускает виртуальную машину — как исправить","Виртуализация","8","1273","6","265","4","no","body has only 8 non-empty lines; body has only 1273 characters"
"улучшить","60","src/content/errors/vmware-workstation-net-apparatnoy-virtualizatsii.mdx","VMware Workstation: нет аппаратной виртуализации — как исправить","Виртуализация","8","1270","6","265","4","no","body has only 8 non-empty lines; body has only 1270 characters"
"улучшить","60","src/content/errors/vmware-workstation-nizkaya-proizvoditelnost.mdx","VMware Workstation: низкая производительность — как исправить","Виртуализация","8","1267","6","267","4","no","body has only 8 non-empty lines; body has only 1267 characters"
"улучшить","60","src/content/errors/vpn-connection-failed-fix.mdx","VPN не подключается: исправление проблем в Windows","Безопасность","8","1245","6","253","4","no","body has only 8 non-empty lines; body has only 1245 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-bad-smell.mdx","LG washing machine: появился запах или гарь","Стиральные машины","8","1287","6","206","4","no","body has only 8 non-empty lines; body has only 1287 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-does-not-drain.mdx","LG washing machine: не сливает воду","Стиральные машины","8","1280","6","206","4","no","body has only 8 non-empty lines; body has only 1280 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-does-not-heat.mdx","LG washing machine: не греет","Стиральные машины","8","1266","6","204","4","no","body has only 8 non-empty lines; body has only 1266 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-error-code.mdx","LG washing machine: показывает код ошибки","Стиральные машины","8","1292","6","208","4","no","body has only 8 non-empty lines; body has only 1292 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-leaks-water.mdx","LG washing machine: протекает","Стиральные машины","8","1268","6","204","4","no","body has only 8 non-empty lines; body has only 1268 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-makes-noise.mdx","LG washing machine: шумит или вибрирует","Стиральные машины","8","1274","6","203","4","no","body has only 8 non-empty lines; body has only 1274 characters"
"улучшить","60","src/content/errors/washing-machines-lg-washing-machine-stops-mid-cycle.mdx","LG washing machine: останавливается во время работы","Стиральные машины","8","1312","6","212","4","no","body has only 8 non-empty lines; body has only 1312 characters"
